race_date,meet,race_no,bet_type,combination,odds,raw_text
2000-01-08,서울,1,단승식,⑥,1.4,⑥ 1.4
2000-01-08,서울,1,연승식,⑥,1.0,⑥ 1.0 ⑫ 18.9 ⑭ 1.3
2000-01-08,서울,1,연승식,⑫,18.9,⑥ 1.0 ⑫ 18.9 ⑭ 1.3
2000-01-08,서울,1,연승식,⑭,1.3,⑥ 1.0 ⑫ 18.9 ⑭ 1.3
2000-01-08,서울,1,복승식,⑥⑫,67.8,⑥⑫ 67.8
2000-01-08,서울,1,쌍승식,,,
2000-01-08,서울,1,복연승식,,,
2000-01-08,서울,1,삼복승식,,,
2000-01-08,서울,1,삼쌍승식,,,
2000-01-08,서울,2,단승식,⑤,4.6,⑤ 4.6
2000-01-08,서울,2,연승식,⑤,1.4,⑤ 1.4 ③ 1.1 ⑧ 1.5
2000-01-08,서울,2,연승식,③,1.1,⑤ 1.4 ③ 1.1 ⑧ 1.5
2000-01-08,서울,2,연승식,⑧,1.5,⑤ 1.4 ③ 1.1 ⑧ 1.5
2000-01-08,서울,2,복승식,③⑤,2.6,③⑤ 2.6
2000-01-08,서울,2,쌍승식,,,
2000-01-08,서울,2,복연승식,,,
2000-01-08,서울,2,삼복승식,,,
2000-01-08,서울,2,삼쌍승식,,,
2000-01-08,서울,3,단승식,⑩,1.4,⑩ 1.4
2000-01-08,서울,3,연승식,⑩,1.1,⑩ 1.1 ① 1.2 ③ 2.8
2000-01-08,서울,3,연승식,①,1.2,⑩ 1.1 ① 1.2 ③ 2.8
2000-01-08,서울,3,연승식,③,2.8,⑩ 1.1 ① 1.2 ③ 2.8
2000-01-08,서울,3,복승식,①⑩,1.5,①⑩ 1.5
2000-01-08,서울,3,쌍승식,,,
2000-01-08,서울,3,복연승식,,,
2000-01-08,서울,3,삼복승식,,,
2000-01-08,서울,3,삼쌍승식,,,
2000-01-08,서울,4,단승식,⑫,3.0,⑫ 3.0
2000-01-08,서울,4,연승식,⑫,1.4,⑫ 1.4 ⑥ 1.7 ⑩ 5.7
2000-01-08,서울,4,연승식,⑥,1.7,⑫ 1.4 ⑥ 1.7 ⑩ 5.7
2000-01-08,서울,4,연승식,⑩,5.7,⑫ 1.4 ⑥ 1.7 ⑩ 5.7
2000-01-08,서울,4,복승식,⑥⑫,7.9,⑥⑫ 7.9
2000-01-08,서울,4,쌍승식,,,
2000-01-08,서울,4,복연승식,,,
2000-01-08,서울,4,삼복승식,,,
2000-01-08,서울,4,삼쌍승식,,,
2000-01-08,서울,5,단승식,⑪,54.3,⑪ 54.3
2000-01-08,서울,5,연승식,⑪,9.9,⑪ 9.9 ⑧ 3.9 ④ 1.3
2000-01-08,서울,5,연승식,⑧,3.9,⑪ 9.9 ⑧ 3.9 ④ 1.3
2000-01-08,서울,5,연승식,④,1.3,⑪ 9.9 ⑧ 3.9 ④ 1.3
2000-01-08,서울,5,복승식,⑧⑪,429.1,⑧⑪ 429.1
2000-01-08,서울,5,쌍승식,,,
2000-01-08,서울,5,복연승식,,,
2000-01-08,서울,5,삼복승식,,,
2000-01-08,서울,5,삼쌍승식,,,
2000-01-08,서울,6,단승식,⑤,2.7,⑤ 2.7
2000-01-08,서울,6,연승식,⑤,1.1,⑤ 1.1 ② 2.3 ③ 1.7
2000-01-08,서울,6,연승식,②,2.3,⑤ 1.1 ② 2.3 ③ 1.7
2000-01-08,서울,6,연승식,③,1.7,⑤ 1.1 ② 2.3 ③ 1.7
2000-01-08,서울,6,복승식,②⑤,13.9,②⑤ 13.9
2000-01-08,서울,6,쌍승식,,,
2000-01-08,서울,6,복연승식,,,
2000-01-08,서울,6,삼복승식,,,
2000-01-08,서울,6,삼쌍승식,,,
2000-01-08,서울,7,단승식,③,1.0,③ 1.0
2000-01-08,서울,7,연승식,③,1.0,③ 1.0 ⑧ 2.5 ① 1.8
2000-01-08,서울,7,연승식,⑧,2.5,③ 1.0 ⑧ 2.5 ① 1.8
2000-01-08,서울,7,연승식,①,1.8,③ 1.0 ⑧ 2.5 ① 1.8
2000-01-08,서울,7,복승식,③⑧,6.1,③⑧ 6.1
2000-01-08,서울,7,쌍승식,,,
2000-01-08,서울,7,복연승식,,,
2000-01-08,서울,7,삼복승식,,,
2000-01-08,서울,7,삼쌍승식,,,
2000-01-08,서울,8,단승식,⑭,1.0,⑭ 1.0
2000-01-08,서울,8,연승식,⑭,1.1,⑭ 1.1 ⑪ 8.4 ⑦ 2.1
2000-01-08,서울,8,연승식,⑪,8.4,⑭ 1.1 ⑪ 8.4 ⑦ 2.1
2000-01-08,서울,8,연승식,⑦,2.1,⑭ 1.1 ⑪ 8.4 ⑦ 2.1
2000-01-08,서울,8,복승식,⑪⑭,25.3,⑪⑭ 25.3
2000-01-08,서울,8,쌍승식,,,
2000-01-08,서울,8,복연승식,,,
2000-01-08,서울,8,삼복승식,,,
2000-01-08,서울,8,삼쌍승식,,,
2000-01-08,서울,9,단승식,⑭,14.2,⑭ 14.2
2000-01-08,서울,9,연승식,⑭,3.8,⑭ 3.8 ⑥ 1.2 ③ 4.9
2000-01-08,서울,9,연승식,⑥,1.2,⑭ 3.8 ⑥ 1.2 ③ 4.9
2000-01-08,서울,9,연승식,③,4.9,⑭ 3.8 ⑥ 1.2 ③ 4.9
2000-01-08,서울,9,복승식,⑥⑭,14.4,⑥⑭ 14.4
2000-01-08,서울,9,쌍승식,,,
2000-01-08,서울,9,복연승식,,,
2000-01-08,서울,9,삼복승식,,,
2000-01-08,서울,9,삼쌍승식,,,
2000-01-08,서울,10,단승식,⑧,2.7,⑧ 2.7
2000-01-08,서울,10,연승식,⑧,1.3,⑧ 1.3 ② 1.8 ① 6.4
2000-01-08,서울,10,연승식,②,1.8,⑧ 1.3 ② 1.8 ① 6.4
2000-01-08,서울,10,연승식,①,6.4,⑧ 1.3 ② 1.8 ① 6.4
2000-01-08,서울,10,복승식,②⑧,5.9,②⑧ 5.9
2000-01-08,서울,10,쌍승식,,,
2000-01-08,서울,10,복연승식,,,
2000-01-08,서울,10,삼복승식,,,
2000-01-08,서울,10,삼쌍승식,,,
2000-01-08,서울,11,단승식,②,2.8,② 2.8
2000-01-08,서울,11,연승식,②,1.3,② 1.3 ⑦ 1.3 ⑩ 4.3
2000-01-08,서울,11,연승식,⑦,1.3,② 1.3 ⑦ 1.3 ⑩ 4.3
2000-01-08,서울,11,연승식,⑩,4.3,② 1.3 ⑦ 1.3 ⑩ 4.3
2000-01-08,서울,11,복승식,②⑦,2.4,②⑦ 2.4
2000-01-08,서울,11,쌍승식,,,
2000-01-08,서울,11,복연승식,,,
2000-01-08,서울,11,삼복승식,,,
2000-01-08,서울,11,삼쌍승식,,,
2000-01-09,서울,1,단승식,④,3.5,④ 3.5
2000-01-09,서울,1,연승식,④,1.2,④ 1.2 ⑨ 1.7 ⑤ 4.5
2000-01-09,서울,1,연승식,⑨,1.7,④ 1.2 ⑨ 1.7 ⑤ 4.5
2000-01-09,서울,1,연승식,⑤,4.5,④ 1.2 ⑨ 1.7 ⑤ 4.5
2000-01-09,서울,1,복승식,④⑨,8.0,④⑨ 8.0
2000-01-09,서울,1,쌍승식,,,
2000-01-09,서울,1,복연승식,,,
2000-01-09,서울,1,삼복승식,,,
2000-01-09,서울,1,삼쌍승식,,,
2000-01-09,서울,2,단승식,④,5.1,④ 5.1
2000-01-09,서울,2,연승식,④,2.0,④ 2.0 ⑨ 3.1 ③ 1.5
2000-01-09,서울,2,연승식,⑨,3.1,④ 2.0 ⑨ 3.1 ③ 1.5
2000-01-09,서울,2,연승식,③,1.5,④ 2.0 ⑨ 3.1 ③ 1.5
2000-01-09,서울,2,복승식,④⑨,25.9,④⑨ 25.9
2000-01-09,서울,2,쌍승식,,,
2000-01-09,서울,2,복연승식,,,
2000-01-09,서울,2,삼복승식,,,
2000-01-09,서울,2,삼쌍승식,,,
2000-01-09,서울,3,단승식,⑥,1.1,⑥ 1.1
2000-01-09,서울,3,연승식,⑥,1.0,⑥ 1.0 ⑫ 1.4 ⑪ 3.7
2000-01-09,서울,3,연승식,⑫,1.4,⑥ 1.0 ⑫ 1.4 ⑪ 3.7
2000-01-09,서울,3,연승식,⑪,3.7,⑥ 1.0 ⑫ 1.4 ⑪ 3.7
2000-01-09,서울,3,복승식,⑥⑫,1.8,⑥⑫ 1.8
2000-01-09,서울,3,쌍승식,,,
2000-01-09,서울,3,복연승식,,,
2000-01-09,서울,3,삼복승식,,,
2000-01-09,서울,3,삼쌍승식,,,
2000-01-09,서울,4,단승식,⑩,13.1,⑩ 13.1
2000-01-09,서울,4,연승식,⑩,2.5,⑩ 2.5 ⑨ 7.1 ⑦ 2.0
2000-01-09,서울,4,연승식,⑨,7.1,⑩ 2.5 ⑨ 7.1 ⑦ 2.0
2000-01-09,서울,4,연승식,⑦,2.0,⑩ 2.5 ⑨ 7.1 ⑦ 2.0
2000-01-09,서울,4,복승식,⑨⑩,223.5,⑨⑩ 223.5
2000-01-09,서울,4,쌍승식,,,
2000-01-09,서울,4,복연승식,,,
2000-01-09,서울,4,삼복승식,,,
2000-01-09,서울,4,삼쌍승식,,,
2000-01-09,서울,5,단승식,④,1.8,④ 1.8
2000-01-09,서울,5,연승식,④,1.1,④ 1.1 ⑤ 2.9 ① 1.5
2000-01-09,서울,5,연승식,⑤,2.9,④ 1.1 ⑤ 2.9 ① 1.5
2000-01-09,서울,5,연승식,①,1.5,④ 1.1 ⑤ 2.9 ① 1.5
2000-01-09,서울,5,복승식,④⑤,9.6,④⑤ 9.6
2000-01-09,서울,5,쌍승식,,,
2000-01-09,서울,5,복연승식,,,
2000-01-09,서울,5,삼복승식,,,
2000-01-09,서울,5,삼쌍승식,,,
2000-01-09,서울,6,단승식,⑨,1.3,⑨ 1.3
2000-01-09,서울,6,연승식,⑨,1.1,⑨ 1.1 ⑪ 2.4 ⑦ 3.2
2000-01-09,서울,6,연승식,⑪,2.4,⑨ 1.1 ⑪ 2.4 ⑦ 3.2
2000-01-09,서울,6,연승식,⑦,3.2,⑨ 1.1 ⑪ 2.4 ⑦ 3.2
2000-01-09,서울,6,복승식,⑨⑪,8.0,⑨⑪ 8.0
2000-01-09,서울,6,쌍승식,,,
2000-01-09,서울,6,복연승식,,,
2000-01-09,서울,6,삼복승식,,,
2000-01-09,서울,6,삼쌍승식,,,
2000-01-09,서울,7,단승식,⑤,33.5,⑤ 33.5
2000-01-09,서울,7,연승식,⑤,3.4,⑤ 3.4 ② 3.6 ① 1.3
2000-01-09,서울,7,연승식,②,3.6,⑤ 3.4 ② 3.6 ① 1.3
2000-01-09,서울,7,연승식,①,1.3,⑤ 3.4 ② 3.6 ① 1.3
2000-01-09,서울,7,복승식,②⑤,190.1,②⑤ 190.1
2000-01-09,서울,7,쌍승식,,,
2000-01-09,서울,7,복연승식,,,
2000-01-09,서울,7,삼복승식,,,
2000-01-09,서울,7,삼쌍승식,,,
2000-01-09,서울,8,단승식,⑥,18.4,⑥ 18.4
2000-01-09,서울,8,연승식,⑥,3.0,⑥ 3.0 ⑩ 2.3 ⑧ 1.1
2000-01-09,서울,8,연승식,⑩,2.3,⑥ 3.0 ⑩ 2.3 ⑧ 1.1
2000-01-09,서울,8,연승식,⑧,1.1,⑥ 3.0 ⑩ 2.3 ⑧ 1.1
2000-01-09,서울,8,복승식,⑥⑩,99.2,⑥⑩ 99.2
2000-01-09,서울,8,쌍승식,,,
2000-01-09,서울,8,복연승식,,,
2000-01-09,서울,8,삼복승식,,,
2000-01-09,서울,8,삼쌍승식,,,
2000-01-09,서울,9,단승식,①,1.3,① 1.3
2000-01-09,서울,9,연승식,①,1.0,① 1.0 ⑤ 2.0 ⑭ 5.0
2000-01-09,서울,9,연승식,⑤,2.0,① 1.0 ⑤ 2.0 ⑭ 5.0
2000-01-09,서울,9,연승식,⑭,5.0,① 1.0 ⑤ 2.0 ⑭ 5.0
2000-01-09,서울,9,복승식,①⑤,4.4,①⑤ 4.4
2000-01-09,서울,9,쌍승식,,,
2000-01-09,서울,9,복연승식,,,
2000-01-09,서울,9,삼복승식,,,
2000-01-09,서울,9,삼쌍승식,,,
2000-01-09,서울,10,단승식,⑥,22.1,⑥ 22.1
2000-01-09,서울,10,연승식,⑥,4.3,⑥ 4.3 ⑫ 1.3 ② 3.1
2000-01-09,서울,10,연승식,⑫,1.3,⑥ 4.3 ⑫ 1.3 ② 3.1
2000-01-09,서울,10,연승식,②,3.1,⑥ 4.3 ⑫ 1.3 ② 3.1
2000-01-09,서울,10,복승식,⑥⑫,28.5,⑥⑫ 28.5
2000-01-09,서울,10,쌍승식,,,
2000-01-09,서울,10,복연승식,,,
2000-01-09,서울,10,삼복승식,,,
2000-01-09,서울,10,삼쌍승식,,,
2000-01-09,서울,11,단승식,①,1.7,① 1.7
2000-01-09,서울,11,연승식,①,1.1,① 1.1 ⑬ 1.9 ④ 1.7
2000-01-09,서울,11,연승식,⑬,1.9,① 1.1 ⑬ 1.9 ④ 1.7
2000-01-09,서울,11,연승식,④,1.7,① 1.1 ⑬ 1.9 ④ 1.7
2000-01-09,서울,11,복승식,①⑬,4.4,①⑬ 4.4
2000-01-09,서울,11,쌍승식,,,
2000-01-09,서울,11,복연승식,,,
2000-01-09,서울,11,삼복승식,,,
2000-01-09,서울,11,삼쌍승식,,,
2000-01-15,서울,1,단승식,④,2.8,④ 2.8
2000-01-15,서울,1,연승식,④,1.3,④ 1.3 ⑭ 1.3 ⑦ 3.5
2000-01-15,서울,1,연승식,⑭,1.3,④ 1.3 ⑭ 1.3 ⑦ 3.5
2000-01-15,서울,1,연승식,⑦,3.5,④ 1.3 ⑭ 1.3 ⑦ 3.5
2000-01-15,서울,1,복승식,④⑭,4.2,④⑭ 4.2
2000-01-15,서울,1,쌍승식,,,
2000-01-15,서울,1,복연승식,,,
2000-01-15,서울,1,삼복승식,,,
2000-01-15,서울,1,삼쌍승식,,,
2000-01-15,서울,2,단승식,⑪,16.7,⑪ 16.7
2000-01-15,서울,2,연승식,⑪,2.7,⑪ 2.7 ⑤ 1.1 ④ 1.4
2000-01-15,서울,2,연승식,⑤,1.1,⑪ 2.7 ⑤ 1.1 ④ 1.4
2000-01-15,서울,2,연승식,④,1.4,⑪ 2.7 ⑤ 1.1 ④ 1.4
2000-01-15,서울,2,복승식,⑤⑪,14.4,⑤⑪ 14.4
2000-01-15,서울,2,쌍승식,,,
2000-01-15,서울,2,복연승식,,,
2000-01-15,서울,2,삼복승식,,,
2000-01-15,서울,2,삼쌍승식,,,
2000-01-15,서울,3,단승식,⑧,4.0,⑧ 4.0
2000-01-15,서울,3,연승식,⑧,1.4,⑧ 1.4 ⑤ 1.9 ⑪ 1.4
2000-01-15,서울,3,연승식,⑤,1.9,⑧ 1.4 ⑤ 1.9 ⑪ 1.4
2000-01-15,서울,3,연승식,⑪,1.4,⑧ 1.4 ⑤ 1.9 ⑪ 1.4
2000-01-15,서울,3,복승식,⑤⑧,12.5,⑤⑧ 12.5
2000-01-15,서울,3,쌍승식,,,
2000-01-15,서울,3,복연승식,,,
2000-01-15,서울,3,삼복승식,,,
2000-01-15,서울,3,삼쌍승식,,,
2000-01-15,서울,4,단승식,⑩,14.9,⑩ 14.9
2000-01-15,서울,4,연승식,⑩,2.9,⑩ 2.9 ⑬ 1.2 ⑤ 13.7
2000-01-15,서울,4,연승식,⑬,1.2,⑩ 2.9 ⑬ 1.2 ⑤ 13.7
2000-01-15,서울,4,연승식,⑤,13.7,⑩ 2.9 ⑬ 1.2 ⑤ 13.7
2000-01-15,서울,4,복승식,⑩⑬,14.5,⑩⑬ 14.5
2000-01-15,서울,4,쌍승식,,,
2000-01-15,서울,4,복연승식,,,
2000-01-15,서울,4,삼복승식,,,
2000-01-15,서울,4,삼쌍승식,,,
2000-01-15,서울,5,단승식,⑧,10.6,⑧ 10.6
2000-01-15,서울,5,연승식,⑧,3.9,⑧ 3.9 ④ 1.3 ③ 2.0
2000-01-15,서울,5,연승식,④,1.3,⑧ 3.9 ④ 1.3 ③ 2.0
2000-01-15,서울,5,연승식,③,2.0,⑧ 3.9 ④ 1.3 ③ 2.0
2000-01-15,서울,5,복승식,④⑧,16.4,④⑧ 16.4
2000-01-15,서울,5,쌍승식,,,
2000-01-15,서울,5,복연승식,,,
2000-01-15,서울,5,삼복승식,,,
2000-01-15,서울,5,삼쌍승식,,,
2000-01-15,서울,6,단승식,⑩,5.4,⑩ 5.4
2000-01-15,서울,6,연승식,⑩,2.0,⑩ 2.0 ⑥ 1.5 ⑦ 4.8
2000-01-15,서울,6,연승식,⑥,1.5,⑩ 2.0 ⑥ 1.5 ⑦ 4.8
2000-01-15,서울,6,연승식,⑦,4.8,⑩ 2.0 ⑥ 1.5 ⑦ 4.8
2000-01-15,서울,6,복승식,⑥⑩,8.9,⑥⑩ 8.9
2000-01-15,서울,6,쌍승식,,,
2000-01-15,서울,6,복연승식,,,
2000-01-15,서울,6,삼복승식,,,
2000-01-15,서울,6,삼쌍승식,,,
2000-01-15,서울,7,단승식,①,25.1,① 25.1
2000-01-15,서울,7,연승식,①,3.3,① 3.3 ⑦ 1.2 ⑤ 1.1
2000-01-15,서울,7,연승식,⑦,1.2,① 3.3 ⑦ 1.2 ⑤ 1.1
2000-01-15,서울,7,연승식,⑤,1.1,① 3.3 ⑦ 1.2 ⑤ 1.1
2000-01-15,서울,7,복승식,①⑦,24.5,①⑦ 24.5
2000-01-15,서울,7,쌍승식,,,
2000-01-15,서울,7,복연승식,,,
2000-01-15,서울,7,삼복승식,,,
2000-01-15,서울,7,삼쌍승식,,,
2000-01-15,서울,8,단승식,⑩,1.2,⑩ 1.2
2000-01-15,서울,8,연승식,⑩,1.1,⑩ 1.1 ⑫ 2.3 ③ 1.4
2000-01-15,서울,8,연승식,⑫,2.3,⑩ 1.1 ⑫ 2.3 ③ 1.4
2000-01-15,서울,8,연승식,③,1.4,⑩ 1.1 ⑫ 2.3 ③ 1.4
2000-01-15,서울,8,복승식,⑩⑫,7.3,⑩⑫ 7.3
2000-01-15,서울,8,쌍승식,,,
2000-01-15,서울,8,복연승식,,,
2000-01-15,서울,8,삼복승식,,,
2000-01-15,서울,8,삼쌍승식,,,
2000-01-15,서울,9,단승식,⑨,1.5,⑨ 1.5
2000-01-15,서울,9,연승식,⑨,1.1,⑨ 1.1 ⑥ 1.3 ⑧ 2.6
2000-01-15,서울,9,연승식,⑥,1.3,⑨ 1.1 ⑥ 1.3 ⑧ 2.6
2000-01-15,서울,9,연승식,⑧,2.6,⑨ 1.1 ⑥ 1.3 ⑧ 2.6
2000-01-15,서울,9,복승식,⑥⑨,1.7,⑥⑨ 1.7
2000-01-15,서울,9,쌍승식,,,
2000-01-15,서울,9,복연승식,,,
2000-01-15,서울,9,삼복승식,,,
2000-01-15,서울,9,삼쌍승식,,,
2000-01-15,서울,10,단승식,⑤,16.2,⑤ 16.2
2000-01-15,서울,10,연승식,⑤,3.5,⑤ 3.5 ① 1.3 ⑧ 1.6
2000-01-15,서울,10,연승식,①,1.3,⑤ 3.5 ① 1.3 ⑧ 1.6
2000-01-15,서울,10,연승식,⑧,1.6,⑤ 3.5 ① 1.3 ⑧ 1.6
2000-01-15,서울,10,복승식,①⑤,17.3,①⑤ 17.3
2000-01-15,서울,10,쌍승식,,,
2000-01-15,서울,10,복연승식,,,
2000-01-15,서울,10,삼복승식,,,
2000-01-15,서울,10,삼쌍승식,,,
2000-01-15,서울,11,단승식,③,2.4,③ 2.4
2000-01-15,서울,11,연승식,③,1.2,③ 1.2 ⑥ 2.7 ⑩ 1.7
2000-01-15,서울,11,연승식,⑥,2.7,③ 1.2 ⑥ 2.7 ⑩ 1.7
2000-01-15,서울,11,연승식,⑩,1.7,③ 1.2 ⑥ 2.7 ⑩ 1.7
2000-01-15,서울,11,복승식,③⑥,10.4,③⑥ 10.4
2000-01-15,서울,11,쌍승식,,,
2000-01-15,서울,11,복연승식,,,
2000-01-15,서울,11,삼복승식,,,
