race_date,meet,race_no,weather,track_condition,race_day_no,race_time,grade,distance_m,burden_type,race_name,rating_condition,age_sex_condition,rank,horse_no,horse_name,origin,sex,age,weight,rating,jockey,trainer,owner,margin,body_weight,win_odds,place_odds,equipment
2000-01-15,제주,1,흐림,양호,제 3일,12:25,래3,800M,마령,일반경주,120만원이하,,6,7,섬동산,,수,3세,55,,김명호,신경호,이형준,머리,209(1),55.2,12.8,
2000-01-15,제주,1,흐림,양호,제 3일,12:25,래3,800M,마령,일반경주,120만원이하,,7,3,초원의사랑,,수,3세,55,,심도연,박석천,조동식,½,216(-3),----,12.8,
2000-01-15,제주,1,흐림,양호,제 3일,12:25,래3,800M,마령,일반경주,120만원이하,,8,9,천년설,,암,3세,54,,김대연,변용호,김인태,,246(6),55.2,1.3,
2000-01-15,제주,1,흐림,양호,제 3일,12:25,래3,800M,마령,일반경주,120만원이하,,9,6,완전무결,,수,3세,52,,(-3)김경훈,윤덕상,김국현,,234(2),55.2,12.8,
2000-01-15,제주,1,흐림,양호,제 3일,12:25,래3,800M,마령,일반경주,120만원이하,,10,10,담다디,,암,3세,54,,이장우,좌윤철,김복자,1½,227(5),----,31.9,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,1,2,황금손,,암,3세,54,,김기환,임용찬,강길홍,,286(7),2.0,1.2,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,2,4,구름동산,,수,3세,54,,심도연,박석천,신승오,3,259(0),15.7,3.5,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,3,10,숨비소리,,수,3세,55,,최기호,양일천,고상윤,2,273(13),3.5,1.2,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,4,7,케이캅스,,암,5세,51,,김명호,백인호,양도봉,머리,264(-11),19.7,4.1,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,5,3,웅시천하,,암,4세,51,,김이랑,양대송,강춘시,1½,267(-4),64.9,9.5,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,6,9,흥남부두,,수,4세,55,,김태준,김한철,김영일,4,247(-7),17.6,4.1,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,7,5,꿈의바다,,암,3세,54,,심태섭,민장기,전건영,½,282(9),57.0,6.9,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,8,1,자유도시,,암,3세,54,,이장우,좌윤철,김복자,5,246(3),8.2,1.9,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,9,8,새소식,,수,4세,51,,박병진,장성종,김용수,8,293(0),9.5,2.6,
2000-01-15,제주,2,흐림,양호,제 3일,13:20,한3,1200M,별정①,일반경주,650만원이하,,10,6,최대돌파,,암,5세,54,,강영진,윤덕상,이정충,코,296(0),28.7,6.0,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,1,2,자유용병,,암,3세,54,,박기영,고성동,김순여,,233(0),1.4,1.0,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,2,9,희망찬대륙,,암,7세,53,,권육,임용찬,강도배,5,271(1),49.1,5.9,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,3,3,태화산,,암,4세,55,,이장우,좌윤철,강진일,4,243(4),----,10.4,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,4,10,암석,,수,5세,55,,김대연,변용호,양동우,목,199(0),191.6,6.6,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,5,7,자화상,,암,3세,52,,(-2)박준호,김성오,강상길,머리,228(1),6.9,1.2,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,6,1,서해주역,,수,3세,55,,장준환,정성훈,김산현,목,230(-2),9.1,2.2,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,7,6,별난도전,,수,3세,55,,심도연,박석천,김인태,¾,243(2),81.8,4.7,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,8,4,창간특집,,수,3세,52,,(-3)박훈,정성훈,김산현,1¾,224(-3),16.4,3.8,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,9,8,천위장,,암,4세,52,,(-3)김효준,장성종,김용수,3,208(1),----,17.0,
2000-01-15,제주,3,흐림,양호,제 3일,13:50,래2,900M,마령,일반경주,300만원이하,,10,5,토정비결,,거,3세,55,,정영수,김성오,강춘기,4,264(-1),5.8,2.3,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,1,10,신선돌풍,,암,3세,54,,김대연,변용호,김인태,,279(-2),2.6,1.2,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,2,1,정예기사,,암,3세,54,,정명일,고성동,김홍진,코,240(-2),92.4,3.8,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,3,6,탐라동자,,암,3세,54,,김수만,김신호,부오현,3,249(1),4.3,1.9,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,4,3,삼천리,,수,3세,55,,최기호,양일천,고상윤,머리,274(5),14.2,4.8,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,5,5,보신각,,수,4세,56,,심태섭,민장기,조창규,목,242(-3),23.1,11.1,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,6,2,주경야독,,수,3세,53,,(-2)박준호,김성오,박경후,4,235(-7),46.2,3.0,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,7,8,새로운물결,,암,3세,54,,박병진,장성종,장두일,½,257(7),7.1,2.2,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,8,7,주장원,,수,3세,52,,(-3)한영민,백인호,문영준,1½,257(-4),3.5,1.4,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,9,4,수호결의,,수,3세,52,,(-3)이재웅,김영래,김길웅,13,261(2),16.8,4.4,
2000-01-15,제주,4,흐림,양호,제 3일,14:20,한4,900M,마령,일반경주,150만원이하,,10,9,솔바람,,암,3세,51,,(-3)모현진,김한철,안석호,6,216(1),----,9.8,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,1,2,대부도,,수,4세,56,,김기환,임용찬,오경희,,277(-1),12.7,2.2,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,2,9,수려한,,암,3세,51,,(-3)정성훈,윤덕상,강기숙,머리,272(0),16.3,4.4,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,3,5,헤링보운,,수,4세,53,,(-3)한영민,백인호,김춘수,1,271(-7),25.1,1.8,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,4,8,황제열전,,암,3세,54,,김용섭,김영래,김보준,½,292(2),1.1,1.0,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,5,10,세계지도,,수,3세,52,,(-3)안득수,김채형,강도배,1½,264(0),671.4,10.0,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,6,1,자연문화,,거,3세,55,,이정철,한상배,임관호,1¼,252(23),87.8,4.0,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,7,6,산유화,,암,4세,55,,강대은,좌윤철,김홍협,2,242(-6),33.1,3.7,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,8,4,힘찬도약,,수,3세,52,,(-3)이재웅,김영래,김보준,2¼,294(7),14.9,3.6,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,9,3,삼관왕,,수,3세,55,,,신경호,김창석,1½,255(-9),21.0,2.4,
2000-01-15,제주,5,흐림,양호,제 3일,14:50,한4,1000M,마령,일반경주,300만원이하,,10,7,솔동산,,암,4세,55,,김태준,김한철,김용수,25,195(-3),----,11.1,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,1,8,강력한,,수,3세,58,,강대은,좌윤철,강성호,,245(3),1.4,1.0,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,2,10,장군산,,암,3세,53,,허회창,민장기,오춘학,2¼,264(-5),9.5,2.3,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,3,4,황제천하,,수,4세,56,,김수만,김신호,신태업,2¼,229(3),3.5,1.1,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,4,6,장수발,,암,5세,50,,김대연,좌윤철,강인선,1,283(3),33.7,6.9,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,5,3,독점노선,,수,4세,54,,정명일,고성동,김순여,8,233(3),61.3,3.9,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,6,1,초음속,,암,3세,52,,박훈,정성훈,장철환,½,213(4),51.9,8.2,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,7,5,매력만점,,수,5세,53,,강영진,윤덕상,김국현,2¼,265(-4),74.9,5.3,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,8,2,욱일승천,,수,4세,50,,이정철,김신호,송정웅,1,267(4),29.3,13.1,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,9,9,백마시대,,수,7세,50,,김효준,장성종,강현수,13,232(5),84.3,18.7,
2000-01-15,제주,6,흐림,양호,제 3일,15:20,래1,1000M,핸디캡,일반경주,1000만원이하,,10,7,카운셀링,,거,5세,50,,김경훈,윤덕상,이정충,3,240(5),263.2,32.8,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,1,8,무작전,,수,4세,56,,최기호,양일천,박칠성,,264(0),14.1,3.5,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,2,6,소년천사,,수,3세,55,,박병진,장성종,김인태,6,261(0),1.6,1.2,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,3,9,황금구슬,,암,4세,52,,(-3)김경훈,윤덕상,현상춘,5,265(-4),8.7,1.6,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,4,3,공항철도,,암,3세,54,,장준환,정성훈,김용해,목,277(15),9.4,3.7,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,5,1,검은바람,,수,4세,53,,(-3)박훈,정성훈,고태오,3,316(-2),88.2,7.0,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,6,7,상천하지,,수,3세,55,,정영수,김성오,강기숙,6,270(2),9.4,2.0,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,7,4,권좌등극,,수,4세,56,,이정철,한상배,이원길,1¼,262(-2),10.3,1.5,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,8,10,군계일학,,거,4세,53,,(-3)이재웅,김영래,김창만,3,282(-1),----,44.4,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,9,2,환생,,암,3세,54,,김대연,변용호,김경남,3,265(4),11.9,3.1,
2000-01-15,제주,7,흐림,양호,제 3일,15:50,한3,1200M,마령,일반경주,460만원이하,,10,5,백사장,,암,4세,55,,심태섭,민장기,조창규,½,213(7),22.6,11.1,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,1,3,백두장사,,수,4세,54,,김이랑,양대송,김춘수,,284(-1),6.6,3.3,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,2,2,아톰,,수,5세,54,,,신경호,김순여,1¼,290(6),2.4,1.3,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,3,8,묘향산,,암,4세,49,,(-3)김경훈,윤덕상,김한진,14,280(-3),7.6,2.1,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,4,1,천사도시,,암,4세,56,,이태용,양일천,박칠성,2¼,240(-3),59.2,6.8,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,5,10,충주산성,,수,3세,55,,이정철,한상배,송승준,3,262(-1),18.2,2.5,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,6,9,도화선,,수,4세,54,,권육,임용찬,한성택,목,271(-3),59.2,4.0,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,7,4,소년기사,,수,5세,54,,심도연,박석천,조동식,½,269(-8),924.4,9.6,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,8,5,조감도,,수,4세,52,,허회창,민장기,진창배,8,277(-7),9.9,8.5,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,9,7,가창력,,암,4세,49,,(-3)한영민,백인호,이창훈,4,297(-4),7.0,1.8,
2000-01-15,제주,8,흐림,양호,제 3일,16:20,한2,1400M,별정②,일반경주,850만원이하,,10,6,개막시대,,암,3세,55,,강영진,윤덕상,강기숙,1½,279(-12),4.7,1.7,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,1,1,서라벌,,암,4세,54,,심태섭,민장기,현상춘,,305(0),2.5,1.5,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,2,10,가파도,,수,4세,53,,허회창,민장기,강남환,8,291(-2),10.8,1.7,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,3,9,드라세나,,수,4세,50,,김명호,정성훈,김태옥,목,267(0),14.4,1.5,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,4,2,노비자,,수,4세,53,,장준환,정성훈,강남환,목,272(-2),6.7,1.6,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,5,5,근대호,,수,6세,53,,한영민,백인호,양방철,4,271(-2),11.6,4.5,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,6,6,중대성,,암,3세,53,,강대은,좌윤철,고상운,코,283(11),7.2,4.5,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,7,7,용연야범,,수,4세,51,,정영수,김성오,조동식,목,270(5),----,15.0,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,8,4,전폭지원,,수,3세,53,,김용섭,김영래,강상우,3,276(0),9.1,45.1,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,9,3,호수풍경,,암,4세,56,,김이랑,양대송,강영종,5,252(11),7.0,1.7,
2000-01-15,제주,9,흐림,양호,제 3일,16:50,한1,1610M,핸디캡,일반경주,1300만원이하,,10,8,운상기품,,암,5세,50,,김대연,좌윤철,김영일1,28,248(5),17.3,15.0,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,1,2,세계탄생,,암,3세,54,,이정철,한상배,임승주,,249(9),12.5,2.7,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,2,4,정상봉,,수,3세,55,,박병진,장성종,강태민,14,262(8),2.2,1.5,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,3,5,독립만세,,암,3세,54,,정영수,김성오,김동후,2¼,249(-1),12.5,1.9,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,4,3,천지신명,,수,3세,52,,(-3)김경훈,윤덕상,강춘기,¾,243(-3),12.5,4.1,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,5,1,위대한승부,,수,3세,55,,채규준,양대송,고경현,3,226(-5),6.3,2.7,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,6,9,무인도,,수,3세,55,,김명호,신경호,강춘기,3,251(1),75.2,4.9,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,7,7,꿈의날개,,수,3세,55,,김태준,김한철,김용해,6,261(5),12.5,4.9,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,8,8,만찬회동,,수,4세,53,,(-3)이재웅,김영래,김길웅,1½,280(2),75.2,2.5,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,9,10,초원의돌풍,,암,3세,54,,김용섭,김영래,조동식,5,254(3),75.2,2.6,
2000-01-15,제주,10,흐림,양호,제 3일,17:20,한4,1000M,마령,일반경주,300만원이하,,10,6,여름사냥,,암,4세,55,,오영일,변용호,김용수,5,247(-5),3.6,2.7,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,1,7,전국일주,,암,3세,51,,(-3)한영민,백인호,강춘시,,230(0),24.7,3.8,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,2,2,동부로,,수,3세,55,,김기환,임용찬,한성택,목,231(1),3.0,1.5,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,3,9,상륙작전,,암,3세,54,,정영수,김성오,정이남,2¼,221(-1),3.7,1.1,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,4,1,빛난오름,,수,3세,55,,최기호,양일천,김홍협,2,236(1),24.7,3.8,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,5,8,인기바람,,수,3세,55,,강영진,윤덕상,오경희,10,229(1),7.9,3.4,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,6,10,민통선,,수,3세,55,,문성호,김채형,장두일,목,234(-1),96.7,2.9,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,7,6,황금초롱,,암,4세,55,,김수만,김신호,임관호,2¼,237(3),14.6,4.4,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,8,3,세상보기,,암,3세,54,,장준환,정성훈,장철환,목,275(11),2.8,1.7,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,9,4,번개돌이,,수,3세,55,,이장우,좌윤철,강진일,1¼,233(-2),----,14.4,
2000-01-16,제주,1,흐림,다습,제 4일,12:25,래3,800M,마령,일반경주,120만원이하,,10,5,전통예술,,암,4세,52,,(-3)모현진,김한철,송성복,12,233(7),96.7,6.0,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,1,8,전반분석,,수,3세,55,,김명호,정성훈,고영조,,259(2),11.1,3.7,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,2,3,공연작,,암,3세,56,,김용섭,김영래,김종식,목,269(0),33.5,8.8,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,3,2,중앙만평,,수,3세,56,,문성호,김채형,김정봉,머리,279(-1),4.5,1.6,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,4,10,수교훈장,,암,3세,54,,심도연,박석천,현학권,5,219(-6),4.7,1.8,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,5,6,얼룩동자,,수,3세,56,,이장우,좌윤철,강진일,4,282(13),13.6,3.0,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,6,4,우상국,,수,3세,56,,장준환,정성훈,김산현,8,258(-1),3.4,1.3,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,7,7,산중호걸,,수,4세,54,,정영수,김성오,김동후,3,280(2),53.2,7.4,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,8,1,부대불소,,수,3세,55,,강영진,윤덕상,김창석,9,240(-9),5.6,2.3,
2000-01-16,제주,2,흐림,다습,제 4일,13:20,한2,1400M,별정②,일반경주,850만원이하,,9,9,태평양,,암,4세,50,,,신경호,김국현,1¾,267(-5),14.0,3.5,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,1,9,황룡석탑,,암,3세,50,,(-3)한영민,백인호,강영수,,255(0),4.2,1.9,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,2,5,야심만만,,수,3세,52,,(-3)김효준,장성종,고정언,머리,213(-4),5.9,2.0,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,3,4,부남코지,,암,4세,55,,김수만,김신호,부오현,1¼,192(-1),4.6,1.9,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,4,1,최고당첨,,수,3세,54,,김대연,변용호,이형준,¾,255(-3),7.4,1.5,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,5,2,자유기쁨,,수,3세,55,,,신경호,김성진,½,249(-1),11.1,2.5,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,6,3,장군멍군,,암,4세,53,,이장우,좌윤철,김홍협,7,233(0),21.8,11.1,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,7,6,천하돌격,,암,3세,54,,이정철,김신호,양방철,¾,218(-6),62.7,11.6,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,8,7,용의얼굴,,암,4세,51,,심태섭,민장기,임태윤,4,208(1),98.0,7.0,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,9,8,천상대부,,암,3세,54,,박병진,장성종,강태민,2,249(6),3.1,1.5,
2000-01-16,제주,3,비,다습,제 4일,13:50,래2,900M,별정①,일반경주,650만원이하,,10,10,기능수행,,거,4세,52,,허회창,민장기,송자민,7,223(0),195.8,6.3,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,1,1,지휘본부,,암,3세,54,,박기영,고성동,정이남,,226(5),1.7,1.3,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,2,2,꼬마영웅,,수,3세,55,,정영수,김성오,김경민,1½,256(-6),17.6,2.0,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,3,7,복선화음,,암,3세,54,,오영일,변용호,송방원,12,252(-1),20.9,1.6,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,4,6,주말돌풍,,암,3세,54,,김수만,김신호,양도봉,1,252(6),18.7,2.5,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,5,3,초원의보배,,암,3세,52,,(-2)박준호,김성오,조동식,¾,258(-4),29.8,8.4,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,6,10,한계령,,수,3세,55,,강영진,윤덕상,강기숙,3,260(1),15.2,5.9,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,7,4,금성훈장,,수,3세,52,,(-3)이재웅,김영래,고병련,목,285(-7),8.3,3.7,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,8,5,파란물결,,암,3세,54,,심태섭,민장기,조창규,목,257(-6),9.5,4.2,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,9,9,지장경,,암,3세,54,,김태준,김한철,김영일,7,240(5),7.2,2.5,
2000-01-16,제주,4,비,다습,제 4일,14:20,한4,900M,마령,일반경주,150만원이하,,10,8,강대국,,암,3세,54,,심도연,박석천,현학권,2,262(1),29.8,3.9,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,1,9,용병,,수,3세,55,,김기환,임용찬,고상윤,,276(-4),1.6,1.1,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,2,2,지상폭격,,암,4세,55,,김명호,신경호,차연옥,6,271(1),24.6,6.6,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,3,3,옥동자,,수,3세,55,,이정철,한상배,송승준,머리,228(-3),18.3,2.2,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,4,7,백작부인,,암,4세,55,,정영수,김성오,김동후,½,270(-1),5.8,1.3,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,5,4,팀워크,,수,4세,56,,정명일,고성동,장덕지,1¼,260(-8),10.3,3.4,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,6,5,유명기사,,수,3세,55,,김태준,김한철,안석호,코,243(-3),8.0,3.0,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,7,1,궤도진입,,수,3세,55,,김대연,변용호,김경남,2¼,279(-3),125.0,11.7,
2000-01-16,제주,5,비,다습,제 4일,14:50,한4,1000M,마령,일반경주,300만원이하,,8,8,우수한,,암,3세,51,,(-3)이재웅,김영래,송정웅,4,240(-5),14.9,2.0,
